8015,57253,2009-01-05,2009-01-01,25,3750,0.04,150,3600,Darren Perrino,Seagate Technology.,Technology,Electronic Components,Bedford,76021,Texas,Central,2009-01-05,0,Consulting - Market Research,Consulting,Javascript,Jacob Manziel,Josh Martinez,57,1,0.62
8291,59232,2009-01-05,2009-01-01,23,2530,0,110,2530,Robert Jones,"Autodesk, Inc.",Technology,Computer Software: Prepackaged Software,Monroe,71203,Louisiana,South,2009-01-07,2,Development - Python,Development,Python,Abigail Young,Frank Mitchell,50,1,0.55
947,6854,2009-01-06,2009-01-01,1,160,0.07,160,148.8,Victor Hane,"Dollar Tree, Inc.",Consumer Services,Department/Specialty Retail Stores,Royal Palm Beach,33411,Florida,South,2009-01-08,2,Development - Java,Development,Java,Emily Taylor,Frank Mitchell,62,1,0.61
948,6854,2009-01-06,2009-01-01,19,2375,0.05,125,2256.25,Victor Hane,"Dollar Tree, Inc.",Consumer Services,Department/Specialty Retail Stores,Royal Palm Beach,33411,Florida,South,2009-01-08,2,Training - SQL,Training,Business Model,Mason Gibson,Frank Mitchell,71,1,0.43
2001,14274,2009-01-06,2009-01-01,23,2875,0.01,125,2846.25,Craig Blumstein,"NetApp, Inc.",Technology,Electronic Components,Hilton Head Island,29915,South Carolina,South,2009-01-08,2,Training - Development,Training,Python,Jacob Manziel,Frank Mitchell,57,1,0.54
2002,14274,2009-01-06,2009-01-01,46,9200,0.01,200,9108,Craig Blumstein,"NetApp, Inc.",Technology,Electronic Components,Hilton Head Island,29915,South Carolina,South,2009-01-08,2,Development - Big Data,Development,Javascript,Olivia Sullivan,Frank Mitchell,53,1,0.74
2003,14274,2009-01-06,2009-01-01,2,300,0.03,150,291,Craig Blumstein,"NetApp, Inc.",Technology,Electronic Components,Hilton Head Island,29915,South Carolina,South,2009-01-07,1,Consulting - Market Research,Consulting,Market Research,Isabella Douglas,Frank Mitchell,75,1,0.5
2325,16770,2009-01-06,2009-01-01,17,2040,0.03,120,1978.8,Muhammed Kamberova,Celgene Corporation,Health Care,Major Pharmaceuticals,Petersburg,23805,Virginia,South,2009-01-07,1,Development - Business Logic,Development,Development,Abigail Young,Frank Mitchell,50,1,0.58
2350,16961,2009-01-06,2009-01-01,27,4050,0.06,150,3807,Tracy Hale,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Herndon,20170,Virginia,South,2009-01-07,1,Consulting - Business Model,Consulting,Front End Web,Ava Wilson,Frank Mitchell,67,1,0.55
2351,16961,2009-01-06,2009-01-01,34,3740,0.01,110,3702.6,Tracy Hale,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Herndon,20170,Virginia,South,2009-01-08,2,Development - Python,Development,Big Data,William Bufont,Frank Mitchell,62,1,0.44
3283,23488,2009-01-06,2009-01-01,29,3480,0.03,120,3375.6,Julia Shagiari,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,San Clemente,92672,California,West,2009-01-08,2,Development - Business Logic,Development,Strategy,Abigail Young,Bob Turner,50,1,0.58
3284,23488,2009-01-06,2009-01-01,30,3750,0.04,125,3600,Julia Meador,Sigma-Aldrich Corporation,Consumer Durables,Specialty Chemicals,Galesburg,61401,Illinois,Central,2009-01-07,1,Training - Tableau,Training,Strategy,Emma Watson,Josh Martinez,67,1,0.46
5794,41094,2009-01-06,2009-01-01,46,5060,0.09,110,4604.6,Maribeth Becker,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,Fairfax,20151,Virginia,South,2009-01-08,2,Development - Python,Development,Python,Emily Taylor,Frank Mitchell,62,1,0.44
5795,41094,2009-01-06,2009-01-01,6,1200,0.05,200,1140,Maribeth Becker,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,Fairfax,20151,Virginia,South,2009-01-10,4,Development - Big Data,Development,Python,Olivia Sullivan,Frank Mitchell,53,1,0.74
6773,48226,2009-01-06,2009-01-01,23,2875,0.02,125,2817.5,Corey Martin,Microsoft Corporation,Technology,Computer Software: Prepackaged Software,Bristol,6010,Connecticut,East,2009-01-06,0,Training - Tableau,Training,Strategy,Emily Taylor,Allen Young,62,1,0.5
450,3073,2009-01-07,2009-01-01,3,480,0.05,160,456,Jasper Galang,eBay Inc.,Miscellaneous,Business Services,Franklin Square,11010,New York,East,2009-01-08,1,Development - Java,Development,Market Research,Emma Watson,Allen Young,67,1,0.58
451,3073,2009-01-07,2009-01-01,3,450,0.07,150,418.5,Jasper Galang,eBay Inc.,Miscellaneous,Business Services,Franklin Square,11010,New York,East,2009-01-08,1,Consulting - Compensation,Consulting,Big Data,Noah Smith,Allen Young,59,1,0.61
452,3073,2009-01-07,2009-01-01,7,1050,0.07,150,976.5,Jasper Galang,eBay Inc.,Miscellaneous,Business Services,Franklin Square,11010,New York,East,2009-01-08,1,Consulting - Strategy,Consulting,Business Model,Liam Franklin,Allen Young,52,1,0.65
2538,18405,2009-01-07,2009-01-01,30,4800,0.09,160,4368,George Barnes,Sirius XM Holdings Inc.,Consumer Services,Broadcasting,Lubbock,79424,Texas,Central,2009-01-09,2,Development - Java,Development,Business Model,Emma Watson,Josh Martinez,67,1,0.58
2539,18405,2009-01-07,2009-01-01,2,300,0.03,150,291,George Barnes,Sirius XM Holdings Inc.,Consumer Services,Broadcasting,Lubbock,79424,Texas,Central,2009-01-10,3,Consulting - Business Model,Consulting,Python,Emily Taylor,Josh Martinez,62,1,0.59
4540,32295,2009-01-07,2009-01-01,11,1650,0.07,150,1534.5,Pauline Wardle,"Mattel, Inc.",Consumer Non-Durables,Recreational Products/Toys,Norman,73071,Oklahoma,Central,2009-01-08,1,Consulting - Market Research,Consulting,Business Model,Michael Alister,Josh Martinez,68,1,0.55
4778,33923,2009-01-07,2009-01-01,34,5100,0.05,150,4845,Benjamin Schmidt,"Ross Stores, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,Fresno,93727,California,West,2009-01-11,4,Consulting - Market Research,Consulting,Java,Olivia Sullivan,Bob Turner,53,1,0.65
5733,40704,2009-01-07,2009-01-01,6,720,0.01,120,712.8,Julie Grinstein,"Staples, Inc.",Consumer Services,Other Specialty Stores,Brunswick,4011,Maine,East,2009-01-12,5,Development - Business Logic,Development,Market Research,Noah Smith,Allen Young,59,1,0.51
6199,43909,2009-01-07,2009-01-01,46,7360,0.08,160,6771.2,Chloris Etezadi,"Expeditors International of Washington, Inc.",Transportation,Oil Refining/Marketing,Las Vegas,89115,Nevada,West,2009-01-08,1,Development - Java,Development,Business Model,Isabella Douglas,Bob Turner,75,1,0.53
611,4193,2009-01-08,2009-01-01,16,3200,0.07,200,2976,Sandra Prescott,"Citrix Systems, Inc.",Technology,Computer Software: Prepackaged Software,Garfield Heights,44125,Ohio,East,2009-01-08,0,Development - Scala,Development,Javascript,Olivia Sullivan,Allen Young,53,1,0.74
612,4193,2009-01-08,2009-01-01,3,375,0.03,125,363.75,Sandra Prescott,"Citrix Systems, Inc.",Technology,Computer Software: Prepackaged Software,Garfield Heights,44125,Ohio,East,2009-01-08,0,Training - SQL,Training,Java,Ethan Bird,Allen Young,60,1,0.52
998,7203,2009-01-08,2009-01-01,25,4000,0.03,160,3880,Ruben Staebel,Celgene Corporation,Health Care,Major Pharmaceuticals,Edmonds,98026,Washington,West,2009-01-10,2,Development - Java,Development,Java,Jayden Hamilton,Bob Turner,71,1,0.56
4234,30083,2009-01-08,2009-01-01,23,3910,0.07,170,3636.3,Luke Dana,Intel Corporation,Technology,Semiconductors,Myrtle Beach,29577,South Carolina,South,2009-01-09,1,Development - .Net,Development,Compensation,Noah Smith,Frank Mitchell,59,1,0.65
1173,8576,2009-01-09,2009-01-01,43,5160,0,120,5160,Cynthia Prichep,QUALCOMM Incorporated,Technology,Radio And Television Broadcasting And Communications Equipment,Gilroy,95020,California,West,2009-01-11,2,Development - Business Logic,Development,Business Logic,Jacob Manziel,Bob Turner,57,1,0.53
2571,18561,2009-01-09,2009-01-01,9,1800,0.02,200,1764,Joni Visinsky,"O'Reilly Automotive, Inc.",Consumer Services,Other Specialty Stores,Lawton,73505,Oklahoma,Central,2009-01-10,1,Development - Scala,Development,Scala,Daniel Tusk,Josh Martinez,45,1,0.78
4449,31715,2009-01-09,2009-01-01,24,2880,0.09,120,2620.8,Mark Steele,Microsoft Corporation,Technology,Computer Software: Prepackaged Software,Augusta,4330,Maine,East,2009-01-11,2,Development - Business Logic,Development,Business Model,Abigail Young,Allen Young,50,1,0.58
4450,31715,2009-01-09,2009-01-01,11,1760,0.01,160,1742.4,Mark Steele,Microsoft Corporation,Technology,Computer Software: Prepackaged Software,Pasadena,91104,California,West,2009-01-10,1,Development - Java,Development,Tableau,Ethan Bird,Bob Turner,60,1,0.63
4451,31715,2009-01-09,2009-01-01,44,5280,0.05,120,5016,Mark Steele,Microsoft Corporation,Technology,Computer Software: Prepackaged Software,Pasadena,91104,California,West,2009-01-09,0,Development - Business Logic,Development,.Net,Daniel Tusk,Bob Turner,45,1,0.63
5666,40097,2009-01-09,2009-01-01,47,5640,0.1,120,5076,Olvera Holt,Google Inc.,Technology,"Computer Software: Programming, Data Processing",Madison,53711,Wisconsin,Central,2009-01-14,5,Development - Business Logic,Development,Python,Jacob Manziel,Josh Martinez,57,1,0.53
6627,47138,2009-01-09,2009-01-01,1,150,0.04,150,144,Benjamin Taslimi,"Regeneron Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,King of Prussia,19406,Pennsylvania,East,2009-01-16,7,Consulting - Market Research,Consulting,Python,Liam Franklin,Allen Young,52,1,0.65
8161,58343,2009-01-09,2009-01-01,39,5460,0.07,140,5077.8,Yana Gonzalez,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,Plainfield,7060,New Jersey,East,2009-01-11,2,Development - Database,Development,Java,Daniel Tusk,Allen Young,45,1,0.68
2045,14596,2009-01-10,2009-01-01,24,3000,0.01,125,2970,Darren Blumstein,"TripAdvisor, Inc.",Technology,"Computer Software: Programming, Data Processing",Denton,76201,Texas,Central,2009-01-12,2,Training - SQL,Training,Business Logic,Ava Wilson,Josh Martinez,67,1,0.46
2046,14596,2009-01-10,2009-01-01,19,2280,0.06,120,2143.2,Darren Blumstein,"TripAdvisor, Inc.",Technology,"Computer Software: Programming, Data Processing",Denton,76201,Texas,Central,2009-01-11,1,Development - Business Logic,Development,Market Research,Mason Gibson,Josh Martinez,71,1,0.41
2775,20037,2009-01-10,2009-01-01,35,4375,0.02,125,4287.5,Michelle Foster,"Analog Devices, Inc.",Technology,Semiconductors,Pleasure Ridge Park,40258,Kentucky,South,2009-01-15,5,Training - SQL,Training,Strategy,Olivia Sullivan,Frank Mitchell,53,1,0.58
2776,20037,2009-01-10,2009-01-01,49,7350,0.03,150,7129.5,Michelle Foster,"Analog Devices, Inc.",Technology,Semiconductors,Pleasure Ridge Park,40258,Kentucky,South,2009-01-15,5,Consulting - Strategy,Consulting,Business Model,Isabella Douglas,Frank Mitchell,75,1,0.5
3964,28290,2009-01-10,2009-01-01,43,6450,0.05,150,6127.5,Maria Wilson,Linear Technology Corporation,Technology,Semiconductors,Hazelwood,63042,MO,Central,2009-01-14,4,Consulting - Business Model,Consulting,PHP,Madison Hill,Josh Martinez,58,1,0.61
3965,28290,2009-01-10,2009-01-01,3,600,0.01,200,594,Maria Wilson,Linear Technology Corporation,Technology,Semiconductors,Hazelwood,63042,MO,Central,2009-01-12,2,Development - Big Data,Development,SQL,Jacob Manziel,Josh Martinez,57,1,0.72
4073,28999,2009-01-10,2009-01-01,34,5100,0.02,150,4998,Giulietta Ferguson,Symantec Corporation,Technology,Computer Software: Prepackaged Software,Essex Junction,5451,Vermont,East,2009-01-11,1,Consulting - Business Model,Consulting,Business Model,Isabella Douglas,Allen Young,75,1,0.5
4425,31553,2009-01-10,2009-01-01,32,3520,0.09,110,3203.2,Sean Kipp,Google Inc.,Technology,"Computer Software: Programming, Data Processing",Minnetonka,55345,Minnesota,Central,2009-01-12,2,Development - PHP,Development,Business Model,Abigail Young,Josh Martinez,50,1,0.55
4787,33988,2009-01-10,2009-01-01,30,4500,0,150,4500,Rob Cano,Yahoo! Inc.,Technology,EDP Services,Pittsburgh,15122,Pennsylvania,East,2009-01-11,1,Consulting - Business Model,Consulting,Scala,Michael Alister,Allen Young,68,1,0.55
6273,44391,2009-01-10,2009-01-01,16,1760,0.02,110,1724.8,Ann Chapman,Fastenal Company,Consumer Services,RETAIL: Building Materials,Lehi,84043,Utah,West,2009-01-11,1,Development - Python,Development,Python,Elizabeth Carter,Bob Turner,52,1,0.53
7731,55367,2009-01-10,2009-01-01,31,3875,0.05,125,3681.25,Kristina Willman,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,East Lansing,48823,Michigan,Central,2009-01-11,1,Training - Tableau,Training,Python,Jayden Hamilton,Josh Martinez,71,1,0.43
7732,55367,2009-01-10,2009-01-01,48,5760,0.05,120,5472,Kristina Willman,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,East Lansing,48823,Michigan,Central,2009-01-12,2,Development - Business Logic,Development,.Net,Olivia Sullivan,Josh Martinez,53,1,0.56
2726,19655,2009-01-11,2009-01-01,31,4650,0.06,150,4371,Alan Reichenbach,Amgen Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Springfield,62701,Illinois,Central,2009-01-12,1,Consulting - Business Model,Consulting,Database,Liam Franklin,Josh Martinez,52,1,0.65
3040,21830,2009-01-11,2009-01-01,19,2850,0.08,150,2622,Andy Nguyen,"Dollar Tree, Inc.",Consumer Services,Department/Specialty Retail Stores,Lebanon,37087,Tennessee,South,2009-01-18,7,Consulting - Strategy,Consulting,Java,William Bufont,Frank Mitchell,62,1,0.59
4754,33797,2009-01-11,2009-01-01,20,3000,0.08,150,2760,Bradley Fjeld,"Verisk Analytics, Inc.",Technology,EDP Services,Bellingham,2019,MA,East,2009-01-11,0,Consulting - Strategy,Consulting,PHP,Madison Hill,Allen Young,58,1,0.61
4755,33797,2009-01-11,2009-01-01,44,5500,0.02,125,5390,Bradley Fjeld,"Verisk Analytics, Inc.",Technology,EDP Services,Beverly,1915,MA,East,2009-01-12,1,Training - SQL,Training,Business Logic,Liam Franklin,Allen Young,52,1,0.58
4756,33797,2009-01-11,2009-01-01,18,3060,0.06,170,2876.4,Bradley Fjeld,"Verisk Analytics, Inc.",Technology,EDP Services,Hanson,2341,MA,East,2009-01-12,1,Development - .Net,Development,Python,Emily Taylor,Allen Young,62,1,0.64
4757,33797,2009-01-11,2009-01-01,29,3625,0.05,125,3443.75,Bradley Fjeld,"Verisk Analytics, Inc.",Technology,EDP Services,Hawthorne,7506,New Jersey,East,2009-01-13,2,Training - SQL,Training,Front End Web,Elizabeth Carter,Allen Young,52,1,0.58
4758,33797,2009-01-11,2009-01-01,18,1980,0.03,110,1920.6,Bradley Fjeld,"Verisk Analytics, Inc.",Technology,EDP Services,Trenton,8601,New Jersey,East,2009-01-11,0,Development - Python,Development,Business Model,William Bufont,Allen Young,62,1,0.44
1024,7461,2009-01-12,2009-01-01,12,1500,0.05,125,1425,Greg DeCherney,"Verisk Analytics, Inc.",Technology,EDP Services,Englewood,80112,Colorado,West,2009-01-14,2,Training - Development,Training,Business Model,Abigail Young,Bob Turner,50,1,0.6
1025,7461,2009-01-12,2009-01-01,28,3080,0,110,3080,Greg DeCherney,"Verisk Analytics, Inc.",Technology,EDP Services,Englewood,80112,Colorado,West,2009-01-16,4,Development - PHP,Development,.Net,Alexander Edison,Bob Turner,70,1,0.36
1026,7461,2009-01-12,2009-01-01,44,6160,0.02,140,6036.8,Greg DeCherney,"Verisk Analytics, Inc.",Technology,EDP Services,Englewood,80112,Colorado,West,2009-01-16,4,Development - Database,Development,Business Model,Ava Wilson,Bob Turner,67,1,0.52
2855,20549,2009-01-12,2009-01-01,40,8000,0.09,200,7280,Cindy Gastineau,Liberty Global plc,Consumer Services,Television Services,Florence,41042,Kentucky,South,2009-01-13,1,Development - Big Data,Development,Scala,Sophia Dixon,Frank Mitchell,71,1,0.65
3901,27813,2009-01-12,2009-01-01,10,1500,0.1,150,1350,Liz Ward,"Gilead Sciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Fort Thomas,41075,Kentucky,South,2009-01-14,2,Consulting - Business Model,Consulting,Strategy,Elizabeth Carter,Frank Mitchell,52,1,0.65
5327,37862,2009-01-12,2009-01-01,27,4590,0.01,170,4544.1,Guy Takahito,"Xilinx, Inc.",Technology,Semiconductors,Springfield,65807,MO,Central,2009-01-15,3,Development - .Net,Development,Java,Alexander Edison,Josh Martinez,70,1,0.59
6122,43362,2009-01-12,2009-01-01,45,5625,0.03,125,5456.25,Rick Delaney,Vertex Pharmaceuticals Incorporated,Health Care,Major Pharmaceuticals,Gaithersburg,20877,Maryland,East,2009-01-15,3,Training - Development,Training,.Net,Olivia Sullivan,Allen Young,53,1,0.58
6123,43362,2009-01-12,2009-01-01,33,3960,0.04,120,3801.6,Rick Delaney,Vertex Pharmaceuticals Incorporated,Health Care,Major Pharmaceuticals,Gaithersburg,20877,Maryland,East,2009-01-14,2,Development - Business Logic,Development,PHP,Madison Hill,Allen Young,58,1,0.52
1894,13602,2009-01-13,2009-01-01,3,450,0.03,150,436.5,Brian Beltran,"Automatic Data Processing, Inc.",Technology,EDP Services,Manteca,95336,California,West,2009-01-18,5,Consulting - Strategy,Consulting,Business Model,Mason Gibson,Bob Turner,71,1,0.53
1895,13602,2009-01-13,2009-01-01,13,1430,0.02,110,1401.4,Brian Beltran,"Automatic Data Processing, Inc.",Technology,EDP Services,Manteca,95336,California,West,2009-01-13,0,Development - Python,Development,SQL,Olivia Sullivan,Bob Turner,53,1,0.52
3582,25541,2009-01-13,2009-01-01,50,5500,0.07,110,5115,Mike Daniels,"Applied Materials, Inc.",Technology,Semiconductors,Pembroke Pines,33024,Florida,South,2009-01-15,2,Development - Python,Development,Big Data,Mia Moore,Frank Mitchell,51,1,0.54
7241,51623,2009-01-13,2009-01-01,17,2125,0.06,125,1997.5,Michelle Ryan,Apple Inc.,Technology,Computer Manufacturing,College Park,20740,Maryland,East,2009-01-13,0,Training - SQL,Training,Python,Ava Wilson,Allen Young,67,1,0.46
1144,8325,2009-01-14,2009-01-01,21,3150,0.08,150,2898,Jennifer Haines,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,Salinas,93905,California,West,2009-01-16,2,Consulting - Strategy,Consulting,.Net,Ethan Bird,Bob Turner,60,1,0.6
1145,8325,2009-01-14,2009-01-01,27,3240,0.08,120,2980.8,Jennifer Haines,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,Salinas,93905,California,West,2009-01-17,3,Development - Business Logic,Development,Java,Olivia Sullivan,Bob Turner,53,1,0.56
